interval_start_utc,,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-01 05:00:00,,24748.1583333333,22758.0083333333,0.479704750123542,47445.6666666667,48282.1443608602,3978.44166666667,60.5,3713.09166666667,187.575,2.86666666666667,22694.6416666667,16804.1916666667,0,0.003953715466447
2024-05-01 06:00:00,,23564.6583333333,21896.0083333333,0.482282594647644,45400.5,45448.6014887492,3982.00833333333,60.1666666666667,3711.71666666667,49.125,4.25833333333333,21831.5833333333,15735.95,0,0.001078446638064
2024-05-01 07:00:00,,23058.7666666667,20939.9083333333,0.476709349616614,43920.5,44263.1500066122,3883.33333333333,78.175,3712.325,38.4166666666667,0.65,20861.0833333333,15316.7083333333,0,0.000874333168106
2024-05-01 08:00:00,,23071.1416666667,19807.1916666667,0.462620709583856,42816.8333333333,43325.7398834229,3808.83333333333,61.5,3713.025,20.5583333333333,0.3,19745.3916666667,15442.3583333333,0,0.000481634866523
2024-05-01 09:00:00,,22487.1083333333,20408.7583333333,0.476441326205037,42835.75,42868.8539326986,3813.225,60.1166666666667,3713.59166666667,24.225,0.608333333333333,20348.0333333333,14793.75,0,0.000564804433357
2024-05-01 10:00:00,,24051.2166666667,20135.475,0.456391827388112,44126.5,44009.4991226196,3864.7,60.1916666666667,3713.08333333333,59.4916666666667,0.666666666666667,20074.6166666667,16298.125,0,0.001350930619281
2024-05-01 11:00:00,,27088.9083333333,19412.5333333333,0.418082399109804,46441.1666666667,45994.9422251383,3991.39166666667,60.275,3713.4,321.55,11.3333333333333,19340.925,18924.7833333333,0,0.006923192167708
2024-05-01 12:00:00,,28116.075,19295.1083333333,0.407486722559989,47350.9166666667,47421.7389793396,4190.68333333333,60.2666666666667,3712.66666666667,210.475,1121.43333333333,18113.4083333333,19860.55,0,0.004446489204609
2024-05-01 13:00:00,,26475.4416666667,22036.3166666667,0.454689605696719,48451.5,48198.2833404541,4497.80833333333,60.2583333333334,3713.10833333333,49.7583333333333,4801.5,17174.5583333333,18366.3833333333,0,0.001029482824346
2024-05-01 14:00:00,,24610.9,25488.55,0.509331573969319,50035.5833333333,49613.5258115133,4489.23333333333,63.8666666666667,3713.45,83.6833333333333,6963.10833333333,18461.575,16504.5416666667,0,0.00166908178511
2024-05-01 15:00:00,,24693.9916666667,27105.4333333333,0.524081536884213,51717.6666666667,51433.2400665283,4271.09166666667,81.7583333333333,3713.325,151.225,8017.125,19006.55,16702.725,0,0.002930841486734
2024-05-01 16:00:00,,25087.5083333333,28651.3083333333,0.533988093050595,53656.75,53269.2570139567,4400.39166666667,82.0666666666667,3712.90833333333,77.2833333333333,9497.86666666667,19071.375,17024.575,0,0.001449742816063
2024-05-01 17:00:00,,25682.3333333333,29592.45,0.536050438593379,55206.1666666667,55238.4369710286,4460.525,68.6166666666667,3712.03333333333,82.6916666666667,10570.5583333333,18953.275,17382.875,0,0.001495152786509
2024-05-01 18:00:00,,26677.225,29966.225,0.529606233566254,56583.3333333333,56278.2064259847,4461.3,60.1166666666667,3711.74166666667,130,10343.2083333333,19562.9,18322.9333333333,0,0.002294589575804
2024-05-01 19:00:00,,27372.6916666667,30042.2333333333,0.523790051736869,57355.0833333333,57385.6303354899,4334.4,59.8416666666667,3711.25833333333,144.516666666667,9464.90833333334,20517.4833333333,19146.575,0,0.002518963341332
2024-05-01 20:00:00,,28007.8,30035.2833333333,0.518009668948084,57983,58803.6358693441,4399.46666666667,60.0833333333333,3710.68333333333,147.425,8402.61666666667,21572.5833333333,19832.3916666667,0,0.00254532150998
2024-05-01 21:00:00,,28722.7833333333,30055.6166666667,0.51210045561138,58690.5,59812.8077875773,4230.3,87.9,3710.23333333333,48.5583333333333,7024.025,22943.6916666667,20668.6583333333,0,0.00082944718952
2024-05-01 22:00:00,,29985.9333333333,28896.7166666667,0.491693708059459,58769.5833333333,59817.004351298,4247.65,113.066666666667,3709.58333333333,108.45,5060.05,23723.6,21842.25,0,0.001846598014686
2024-05-01 23:00:00,,31364.4333333333,26907.4083333333,0.462928859118223,58121.4166666667,58826.2824503581,4844.93333333333,150.425,3709.875,57.6583333333333,2812.75833333333,23944.225,22533.5833333333,0,0.000991522470998
2024-05-02 00:00:00,,32360.3666666667,24685.7666666667,0.433628493332139,56922.4166666667,57102.9591700236,5266.075,123.716666666667,3709.81666666667,279.966666666667,1110.29166666667,23451.7583333333,22756.6916666667,0,0.004927825259392
2024-05-02 01:00:00,,35155.125,21505.9,0.380234586306394,56558.25,56175.3338216146,5751.33333333333,102.775,3709.80833333333,256.933333333333,80.5833333333333,21322.5416666667,25135.4833333333,0,0.004533271265048
2024-05-02 02:00:00,,35062.3833333333,19988.6,0.363343411111255,54990.1666666667,55524.5611139933,5841.54166666667,60.8166666666667,3712.95833333333,340.141666666667,0.333333333333333,19927.45,24943.15,0,0.00618885440265
2024-05-02 03:00:00,,34235.325,17979.9083333333,0.344835818757895,52154.3333333333,53229.515566508,6001.38333333333,60.9,3716.63333333333,124.5,0.45,17918.5583333333,24172.3583333333,0,0.002359302518287
2024-05-02 04:00:00,,30528.525,18554.9333333333,0.378754598390857,49022.5833333333,50047.469736735,4538.51666666667,60.875,3717.70833333333,54.375,0.475,18493.5833333333,22002.4166666667,0,0.001105819432385
2024-05-02 05:00:00,,28143.375,18254.6333333333,0.393967508180999,46337.1666666667,46790.496547699,3868.29166666667,60.8416666666667,3719.35833333333,45.9583333333333,0.508333333333333,18193.2833333333,20314.0166666667,0,0.000991548657249
2024-05-02 06:00:00,,28058.2833333333,16491.8166666667,0.370535752644572,44490,44743.3436991374,3795.45833333333,60.1,3717.41666666667,45.675,0.533333333333333,16431.1833333333,20261.6416666667,0,0.001029577380424
2024-05-02 07:00:00,,29021.7083333333,14332.4666666667,0.331165669313171,43277.1666666667,43486.8005638123,3988.81666666667,77.0083333333333,3715.49166666667,54.8916666666667,0.566666666666667,14254.8916666667,21003.1583333333,0,0.001265280276137
2024-05-02 08:00:00,,28419.5083333333,14324.0583333333,0.335589815972609,42683.8333333333,42693.2702064514,3797.33333333333,59.7333333333333,3716.925,3.4,0.608333333333333,14263.7166666667,20638.0666666667,0,7.95916169876341E-05
2024-05-02 09:00:00,,29476.4666666667,13485.1166666667,0.314347392447578,42901.6666666667,42921.4910736084,4033.85,59.9166666666667,3716.59166666667,12.5416666666667,0.583333333333333,13424.6166666667,21456.05,0,0.000291608342283
2024-05-02 10:00:00,,31817.6833333333,12818.1083333333,0.28760557224952,44570,44288.3622957865,5244.84166666667,65.7916666666667,3715.53333333333,45.8916666666667,0.633333333333333,12751.6833333333,22640.45,0,0.001032547894872
2024-05-02 11:00:00,,33395.525,13701.3416666667,0.291584158730036,46990.9166666667,46734.5817591349,5992.04166666667,105.95,3711.225,380.108333333333,2.075,13593.3166666667,23128.1916666667,0,0.008100155112197
2024-05-02 12:00:00,,34232.8833333333,13861.65,0.288832239042674,47991.1666666667,47988.7072423299,6413.29166666667,103.366666666667,3711.10833333333,337.225,589.183333333333,13169.1,23543.475,0,0.007031325978447
2024-05-02 13:00:00,,32457.4,16519.4,0.337585955146473,48900.8333333333,48961.2940292358,5715.225,75.9666666666667,3712.34166666667,90.425,3980.68333333333,12462.75,22862.325,0,0.001855047945813
2024-05-02 14:00:00,,29069.9333333333,21329.65,0.423784648015839,50321.75,50129.1620203654,4304.65833333333,77.8333333333333,3712.675,79.875,8470.125,12781.6916666667,21042.775,0,0.001585965354877
2024-05-02 15:00:00,,28732.7083333333,22580.325,0.440612605013042,51247.5833333333,51555.6696294149,3900.65,65.45,3711.59166666667,153.491666666667,11585.6166666667,10929.2583333333,20936.7333333333,0,0.002991578813871
2024-05-02 16:00:00,,30700.9083333333,20703.225,0.403372472282847,51327.8333333333,52189.8720169067,3856.89166666667,76.3,3712.125,146.341666666667,12407.6916666667,8219.23333333333,22906.6666666667,0,0.002851585400138
2024-05-02 17:00:00,,33560.375,18494.55,0.355722828929791,51995,51884.171043396,4378.89166666667,59.925,3712.075,172.691666666667,12369.35,6065.275,25240.8583333333,0,0.003324661822953
2024-05-02 18:00:00,,34050.2083333333,18927.1666666667,0.357693990973472,52911.75,52945.3404693604,4661.35,65.625,3711.01666666667,156.208333333333,13637.9833333333,5223.55833333333,25401.1333333333,0,0.002956539962228
2024-05-02 19:00:00,,34402.35,19290.6166666667,0.359993372686947,53587.8333333333,53987.0281143188,4338.10833333333,105.133333333333,3710.20833333333,166.075,14096.2583333333,5089.225,26172.3583333333,0,0.003105325488539
2024-05-02 20:00:00,,35688.5,18959.8583333333,0.347560608543578,54543,54592.2753423055,4458.71666666667,105.358333333333,3710.78333333333,377.483333333333,13839.3583333333,5015.14166666667,26921.0083333333,0,0.006935238183463
2024-05-02 21:00:00,,35683.68,20532.8833333333,0.365440369404785,56067.6,55593.2984186808,4650.51666666667,105.616666666667,3709.88333333333,260.958333333333,14144.8916666667,6282.375,26873.7666666667,0,0.004644806401332
2024-05-02 22:00:00,,36715.15,20070.5833333333,0.354097104695879,56680.5,56500.2152379354,5226.325,105.233333333333,3709.38333333333,311.941666666667,12013.5416666667,7951.80833333333,27244.9583333333,0,0.005497980962092
2024-05-02 23:00:00,,37834.5833333333,18688.8916666667,0.331372136091743,56392.5833333333,56184.9674784342,5569.59166666667,130.891666666667,3709.6,338.416666666667,8448.55,10109.45,27969,0,0.005998625631144
2024-05-03 00:00:00,,41568.1166666667,14117.95,0.254074122469985,55557.6666666667,55919.076520284,6426.30833333333,128.4,3709.45833333333,747.941666666667,2820.025,11169.525,30423.825,0,0.013463369361584
2024-05-03 01:00:00,,43027.9083333333,12332.5,0.223189529083679,55255.0833333333,55505.479927063,6718.54166666667,105.325,3710.125,1287.26666666667,101.883333333333,12125.2916666667,31059.6833333333,0,0.023294983285068
2024-05-03 02:00:00,,41073.4916666667,13153.15,0.243146916091034,54121.25,54586.9219996134,6484.99166666667,105.391666666667,3710.39166666667,596.033333333333,0.208333333333333,13047.55,30123.5166666667,0,0.010982112435652
2024-05-03 03:00:00,,38167.7083333333,13532.35,0.262404727244141,51594.5833333333,51933.5841903687,6540.48333333333,105.475,3711.325,304.841666666667,0.458333333333333,13426.4166666667,27424.4166666667,0,0.005887438143259
2024-05-03 04:00:00,,35099.7916666667,13661.6916666667,0.280772682648713,48659.0833333333,49177.2218348185,5627.425,102.4,3711.43333333333,113.525,0.475,13558.8166666667,25467.775,0,0.002311988731849
2024-05-03 05:00:00,,34068.05,12335.7583333333,0.266144029399478,46343.8333333333,46570.4971021016,4964.41666666667,59.975,3711.91666666667,68.2583333333333,0.441666666666667,12275.3416666667,25427.7583333333,0,0.001457632638222
2024-05-03 06:00:00,,33076.9416666667,11451.4833333333,0.257425548767286,44464.9166666667,45157.4502385457,4569.53333333333,63.5083333333333,3711.80833333333,45.3,0.533333333333333,11387.4416666667,24726.9416666667,0,0.001018793715732
2024-05-03 07:00:00,,33939.3416666667,9443.8,0.218006560074306,43301.8333333333,43663.4688301086,4892.75833333333,81.3083333333333,3711.975,54.625,0.475,9362.01666666667,25214,0,0.001263933572554
2024-05-03 08:00:00,,34405.4,8150.20833333333,0.191801309645131,42492.25,42851.6516901652,5101.125,63.3583333333333,3711.79166666667,14.4833333333333,0.566666666666667,8086.28333333333,25492.1083333333,0,0.000341877632187
2024-05-03 09:00:00,,35273.775,7077.01666666667,0.167352151215462,42287.3333333333,42683.0855992635,5263.475,63.4583333333333,3712.59166666667,26.8333333333333,0.625,7012.93333333333,26108.8,0,0.000635095788028
2024-05-03 10:00:00,,38237.0333333333,5053.025,0.117010139397322,43226.75,43329.9274597168,6545.05833333333,63.3083333333333,3711.81666666667,97.7666666666667,0.608333333333333,4989.10833333333,27713.2333333333,0,0.002264655232878
2024-05-03 11:00:00,,40921.775,4232.4,0.093876712128859,45091,44872.8766454061,7065.14166666667,63.175,3711.60833333333,654.925,10.675,4158.55,29240.8166666667,0,0.014520364414925
2024-05-03 12:00:00,,40850.8833333333,5381.125,0.116454374325583,46168.5,45960.2086512248,6919.55,63.5083333333333,3712,420.225,1005.2,4312.41666666667,29537.0083333333,0,0.009131621145496
2024-05-03 13:00:00,,38595.425,8980.98333333333,0.188905478860497,47494.9166666667,47178.5629882813,6645.95,81.4916666666667,3712.15833333333,108.866666666667,4951.58333333333,3947.90833333333,27976.4333333333,0,0.002287721927297
2024-05-03 14:00:00,,36879.5916666667,12222.8666666667,0.249285274510132,49021.1666666667,48495.3636322021,6214.70833333334,81.2916666666667,3712.31666666667,187.133333333333,8014.94166666667,4126.63333333333,26776.0416666667,0,0.003807899184545
2024-05-03 15:00:00,,37241.5333333333,13620.3083333333,0.268137152490804,50781.3333333333,50045.533047994,6255.78333333333,80.5083333333333,3712.25833333333,140.1,9380.9,4158.9,27178.1666666667,0,0.002770778708123
2024-05-03 16:00:00,,36956.9583333333,15681.1916666667,0.298265964661164,52560.75,51942.0168914795,5817.54166666667,77.4,3712.23333333333,248.716666666667,11171.5833333333,4432.20833333333,27221.45,0,0.004722437190642
2024-05-03 17:00:00,,35264.1083333333,18751.0333333333,0.347391418976412,53952.3333333333,53852.8216908773,4882.48333333333,62.8083333333333,3711.75,299.133333333333,12688.6166666667,5999.60833333333,26342.85,0,0.005547672710662
2024-05-03 18:00:00,,33461.85,22122.4416666667,0.398363149970525,55519.3333333333,55173.1366526286,4423.94166666667,64.9583333333333,3712.59166666667,177.533333333333,13672.75,8384.73333333333,25108.2833333333,0,0.003209217332706
2024-05-03 19:00:00,,30761.8666666667,25867.2166666667,0.457268223674555,56566.8333333333,56518.8881251017,4281.79166666667,62.25,3714.96666666667,36.55,13586.1916666667,12218.775,22685.9416666667,0,0.000645496719595
2024-05-03 20:00:00,,28485.4333333333,27826.0583333333,0.494693353548334,56249,57179.0576400757,4273.01666666667,62.4916666666667,3714.51666666667,239.241666666667,11249.1333333333,16514.4333333333,20110.1166666667,0,0.004251972373836
2024-05-03 21:00:00,,28411.5083333333,28691.9416666667,0.50294895556832,57040.6666666667,56290.0862223307,4285.26666666667,62.7833333333333,3715.05833333333,126.533333333333,9558.51666666667,19070.6416666667,20138.3333333333,0,0.002232518021987
