interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-26 21:00:00+00:00,2024-05-26 22:00:00+00:00,46360.916666666664,27048.333333333332,0.36926332507296206,73252.833333333333,73443.53377532959,7240.458333333332,156.41666666666666,4998.850000000001,128.56666666666666,16281.133333333333,10610.783333333333,33868.708333333336,50.900000000000006,0.0017524705134758475
2024-05-26 22:00:00+00:00,2024-05-26 23:00:00+00:00,47944.55833333333,25957.18333333333,0.35197746823855885,73745.416666666667,74177.27899932861,7368.850000000001,156.325,4998.858333333333,176.9,15348.133333333331,10452.724999999999,35043.49166666667,50.916666666666664,0.002399360492228906
2024-05-26 23:00:00+00:00,2024-05-27 00:00:00+00:00,51142.40833333333,21828.375,0.3000201276097274,72724.166666666667,73359.70720163982,7718.583333333335,246.61666666666665,4998.591666666666,107.74999999999999,12052.858333333332,9528.9,37546.333333333336,50.925000000000004,0.001479136930931225
2024-05-27 00:00:00+00:00,2024-05-27 01:00:00+00:00,55216.50833333333,15062.324999999999,0.21456947448181654,70045.916666666667,70819.99728393555,8078.358333333333,232.91666666666666,4998.791666666667,425.0833333333333,5632.783333333334,9196.624999999998,40746.575,50.99999999999999,0.006104762371896637
2024-05-27 01:00:00+00:00,2024-05-27 02:00:00+00:00,57730.25833333334,9209.008333333333,0.13782724686082257,66783.333333333333,67340.47083028157,8544.608333333332,155.93333333333334,4999.175,1162.1666666666667,506.7749999999999,8546.300000000001,42098.45,62.40833333333333,0.017405506719583574
2024-05-27 02:00:00+00:00,2024-05-27 03:00:00+00:00,55343.416666666664,9358.008333333333,0.1449980993680444,64545.500000000000,64259.839055379234,8366.891666666668,155.925,4999.741666666667,1100.375,0.10833333333333335,9201.975,40134.96666666667,75.29166666666666,0.017046585999690462
2024-05-27 03:00:00+00:00,2024-05-27 04:00:00+00:00,52313.49166666667,8995.624999999998,0.14708936934777547,61152.583333333333,61232.88370005291,8119.741666666668,156.53333333333333,4999.633333333333,503.82500000000005,0.15,8838.941666666668,38136.10833333333,75.35833333333333,0.008209515135977166
2024-05-27 04:00:00+00:00,2024-05-27 05:00:00+00:00,49850.025,7927.691666666667,0.1375129944973511,57631.833333333333,57805.72741953532,7535.775000000001,145.88333333333335,4999.166666666667,159.49999999999997,0.3499999999999999,7781.458333333333,36634.62499999999,75.48333333333332,0.002775099240895223
2024-05-27 05:00:00+00:00,2024-05-27 06:00:00+00:00,46208.299999999996,8098.308333333334,0.14931664448491969,54264.416666666667,54673.07638041178,7242.233333333334,42.19166666666667,4999.933333333333,106.48333333333335,0.3833333333333333,8055.733333333334,33721.62499999999,66.675,0.0019496943071169697
2024-05-27 06:00:00+00:00,2024-05-27 07:00:00+00:00,42777.19166666667,9174.058333333332,0.17690463791613667,51904.083333333333,51914.21513112386,6697.624999999999,47.166666666666664,5000.291666666667,171.35000000000002,0.3833333333333333,9126.508333333333,31005.283333333336,50.55833333333334,0.0032854810936190078
